content,clean_final,pred_topic
gacha wangy terusin,gacha wangy terusin,29
Bagus dr segi apapaun jg,dr segi apapaun,18
"tiba tiba gak bisa login, jaringan Error. padahal buka game lain lancar",login jaring error buka lancar,2
2 akun banner std newbie dapet yanqing apalah 😠 turn-based,akun banner std newbie yanqing apa turn based,-1
"Tolong buat mode controller support mode gamepad playstasion dong ,jgn cuman mode xbox doang pliss. Kalo bisa malah game2 hoyoverse support controller PS. lag",mode controller support mode gamepad playstasion cuman mode xbox doang support controller ps lag,-1
"Story & Music bagus, gk kalah dari para pendahulunya. Bansos juga lancar, desain karakternya kreatif. Overall bagus sih bintang 5 lah. Tapi kalo gk dapet E6 Herta, auto bintang 1",story music kalah dahulu bansos lancar desain karakter kreatif overall bintang e herta auto bintang,-1
Gila sumber dayanya 13 gb,gila sumber daya gb,-1
"Pokoknya game ini bagus ...semoga aku bisa dapat Acheron😭, Black Swan ma Sparkle gk dapet2 pas gacha anjim🤧😭",pokok moga acheron black swan sparkle gacha anjim,3
"Game ini sangat menyenangkan untuk dimainkan, storynya bagus dan seru untuk di ikuti, gameplay dari karakternya sangat menarik, apalagi desain karakternya tidak kalah keren dengan game lain, overall ini game sangat bagus 👍 turn-based",senang main cerita ikut karakter tarik desain karakter kalah overall turn based,0
Perbanyak event-nya lagi min pity,banyak event pity,-1
"Download Daleman lama lama pake wifi eh pas giliran sisah 63MB error alasan gagal jaringan, wifi aman aja data juga gak bisa aneeh aneeh jwdi males buat mainnya padahal baru mau nyobain game hoyo jadi gak tertarik lagi",download dalem pake wifi eh gilir sisah mb error alas gagal jaring wifi aman data aneeh aneeh jwdi males main nyobain hoyo tarik,2
Buat yang ram hp nya kecil kyaknya susah banner,ram hp kyaknya susah banner,-1
"Rusak rusak, ini kenapa setelah update 1.1 kok nggak nyaman banget mainnya, bangunan bangunan disekitar kok pada ilang ilang, kemarin pas 1.0 masalahnya cuman login eror tapi masih bisa lah klo berkali kali, tapi kali ini kok bisa badan keretanya ilang setengah ya pas waktu login screen. Yah saya cuman bisa ngomong tentang masalah bug bangunan ilang ilang ini aja, konten game dan gameplay main emang enak lah dan bagus, untung aja walau bug gini masih bisa dapat silver wolf hehe, thank you",rusak rusak update nyaman main bangun bangun sekitar ilang ilang kemarin cuman login eror kali kali kali badan kereta ilang login screen yah cuman ngomong bug bangun ilang ilang konten enak untung bug gin silver wolf hehe,-1
Puk turn-based,puk turn based,-1
Aku suka game nya tapi dihp ku ngebug kota nya menghilang tolong fix bug nya mihoyo🙏🏿😔🙏🏿,suka dihp ku bug kota hilang fix bug mihoyo,-1
"Permisi sebelum nya untuk developer,saya pemain dari PC/Laptop,dan saya ingin bermain di hp namun tidak bisa di launch,Spek yang saya gunakan Snapdragon 665, gmn permasalahan agar saya bisa bermain di PC + Hp? turn-based",permisi developer main pc laptop main hp launch spek snapdragon masalah main pc hp turn based,-1
story bagus banget mantap,story,-1
(Orang Pertama yang mengomentari),orang komentar,-1
Baru masuk beberapa menit pas main tiba tiba keluar dan malah ngulang,masuk menit ngulang,-1
Semoga bansos nya lancar 😇😇😇,moga bansos lancar,9
"Tolong lebih di optimalkan lagi game ini,saya main genshin impact grafik rendah aja bisa lancar tapi waktu main Honkai Star Rail di grafik rendah malah terjadi Patah patah",optimal genshin impact grafik rendah lancar honkai star rail grafik rendah patah patah,12
"The best Hoyoverse game that i ever played. Walau pun gameplay nya kayak gitu tapi ga ngebosenin sama sekali, karakternya juga bagus semua worth to top up & play!",ever played gitu ngebosenin karakter worth top,-1
I love playing Honkai Star Rail so much,playing honkai star rail much,12
"If you are looking for a gimmick, this game 100% for you.",looking gimmick,1
"Powercreep, hp inflasion, black screen, borong story",powercreep hp inflasion black screen borong story,8
update kali ini kenapa ya di aku yanqing nya ngebug? pas lawan yanqing itu selalu keluar paksa dan itu mau login ke dalam game pun susah banner,update kali yanqing bug lawan yanqing paksa login susah banner,-1
"developer budeg di feedback ga denger sama sekali, tidak ada yang suka global passive, kalian sama saja memaksakan gacha karakter walau tak suka demi buff permanen di lingkungan POWERCREEP yang amat sangat parah ditambah dengan inflasi HP dan juga mekanik bos endgame memiliki mekanik yang mengharuskan menggunakan karakter baru. Saya player HSR sejak rilis sangatlah kecewa terhadap perkembangan game ini. Uninstall telah kulakukan, selamat tinggal hsr, it's a been a good run.",developer budeg feedback denger suka global passive paksa gacha karakter suka buff permanen lingkung powercreep parah tambah inflasi hp mekanik bos endgame milik mekanik harus karakter player hsr rilis kecewa kembang uninstall laku selamat tinggal hsr run,0
Semua udah bagus... Cuma sayang gak bisa multiplayer,sayang multiplayer,10
Ini masih tahap pra unduh ya adik-adik,tahap pra unduh adik adik,-1
"Aku beri Bintang 5 karena Mama Kafka Pulang, Terimakasih Mihoyo 👍",bintang mama kafka pulang mihoyo,-1
Mantap!!!!!! gacha,gacha,28
"Saya mengalami keluhan, saya sudah tidak memiliki konten untuk mendapatkan stelar jade lagi musuhnya terlalu kuat 😭😭 build tim terlalu sulit karena mahal banget udah itu sampe sekarang gacha banner Fu Xuan ga dapat² padahal udah pity 79 tolong bantuannya developer",alami keluh milik konten stelar jade musuh kuat build tim sulit mahal sampe gacha banner fu xuan pity bantu developer,-1
Good update,update,5
Game nya bagus gua suka mekanisme gamenya yang seru dan story nya yang Mayan bagus apalagi momih kafka tapi yang gua gasuka loading screen nya lag banget jadi pas mau login jadi males,suka mekanisme story lumayan momih kafka gasuka loading screen lag login males,0
Gg gimang,gimang,-1
power creep nya mohon dikurangi ya hoyo🤭😂🧢,power creep rang hoyo,-1
Gak bisa masuk ke dalam game udah coba berulang kali tetap gak bisa dan memory gak penuh. mohon perbaikan,masuk coba ulang kali memory penuh baik,-1
Game yang menarik dan mengibur turn-based,tarik mengibur turn based,-1
Bansos banyak hoyoverse,bansos,9
Nggak bisa buka sama sekali honkai star rail nya cmn pas pencet aplikasi black screen 5-7 dtk terus force close,buka honkai star rail pencet aplikasi black screen dtk force close,-1
"gua mau menyampaikan kalo gua sakit hati banget karena ga pernah menang rate off( ya jadi setiap dapet b5 limit setelahnya pasti dapet b5 standar). tolong ya buat pihak hsr, udah mah selalu dapet b5 di pity yang tinggi(70 keatas) tolong kasih jaminan bakal menang rate off se enggak nya sekali aja setelah dapet b5 limit. gua ngerasa bosen banget tiap main hsr ga pernah menang 50/50 padahal udah level 58. tolong pertimbangkan lagi ya pihak hsr.",sakit hati menang rate b limit telah b standar hsr mah b pity atas jamin menang rate b limit ngerasa bosan hsr menang level timbang hsr,17
baguss,baguss,15
Untuk gameplay untuk divice saya lumayan memadai tetapi ada sedikit keluhan dimana saat scrol ke atas ke menu data terasa frame drop yang sangat membuat saya tidak nyaman saat bermain padahal saya main game yang lebih berat seperti ghensin dan car x streat biasa² saja.Saya tidak tau apakah itu suatu bug atau HP saya yang tidak mendukung kegiatan tersebut tapi saya mohon untuk mencarikan solusi atas masalah tersebut agar pengalaman bermain saya lebih terasa nyaman.,divice lumayan pada keluh mana scrol menu data frame drop nyaman main berat ghensin car x streat tau bug hp dukung giat cari solusi alam main nyaman,0
I want stelle ponytail😭,want stelle ponytail,1
"Happy 2nd Anniversary Honkai: Star Rail, semoga konten endgamenya lebih menarik lagi. update",happy nd anniversary honkai star rail moga konten endgamenya tarik update,-1
Gacha gw mana woy lah 😡,gacha woy,-1
Tolong buatin co-op dong mau main sama kawan banner,buat co op kawan banner,18
Baru aja update g bisa buka gamenya padahal wifi bagus trus storage masih banyak,update buka wifi storage,23
Cara build archeron kek mana?,build archeron,-1
"Game ini sangat memuaskan saya. Tapi entah kenapa sekarang ini sering ngebug game nya tiba-tiba gambar nya hilang dan nyangkut serta tidak bisa di pencet, sekian dari saya tanks mihoyo. gacha",muas bug gambar hilang nyangkut pencet sekian tanks mihoyo gacha,-1
Karena saya pecinta game Turn-base jadi game ini menurut saya bagus dari segi cerita dan mekanisme permainannya. Ditambah lagi graphik dan voice over yang bagus. 😁👍 pity,cinta turn base segi cerita mekanisme main tambah graphik voice pity,-1
"Selalu gagal login kode 1001_2,sedangkan teman saya main login nya lancar pity",gagal login kode teman login lancar pity,2
"Walau belum mencoba, pasti bagus",coba,-1
Rekomen untuk tidak hp kentang yah saya pengguna m12 dijamin ngga bisa masuk :v,rekomen hp kentang yah guna jamin masuk v,-1
Tetap semangat hoyovers dan makin berjaya dan semoga ini game bisa menjadi populer di kalangan semua gamers amiiiinnnn lag,hoyovers jaya moga populer kalang gamers amiiiinnnn lag,7
player nya suka yoimiya kek orang stress,player suka yoimiya orang stress,11
Udah gak ada lawan perfect game mobile saat ini,lawan perfect mobile,-1
knp si pas di donlownd itu lama banget,donlownd,-1
"Kekhawatiran muncul mengenai ""global passive"" yang baru-baru ini diperkenalkan dan bagaimana hal ini, bersama dengan peningkatan kekuatan musuh, membuat karakter-karakter lama menjadi kurang berguna atau ""powercrept"". bikin boring kalo cuma ngandelin karakter baru buat kelar konten. story yang terlalu panjang dari story sebelumnya walaupun masih bagus gk cocok buat player baru ngabisin banyak waktu",khawatir muncul global passive kenal tingkat kuat musuh karakter karakter guna powercrept boring ngandelin karakter kelar konten story story cocok player ngabisin,0
Thanks for low pity,low pity,-1
Banyak bansos dan tidak mudah bosan,bansos mudah bosan,9
"overall sudah bagus, saran saya tambah pengaturan untuk teks demage agar bisa di hilangkan, karena saya sering mengalami frame drop pada saat bermain di simulated univers yang dimana teks demage terlalu banyak dan besar, Terima kasih. 😁",overall saran atur teks dage hilang alami frame drop main simulated univers mana teks dage,-1
Sehat selalu game baik gacha,gacha,28
Bagus banget game nya ketagihan banget sih moga update nya g terlalu tinggi naik GB nya,tagih update gb,-1
"Yang ngasih rating bintang 1,kebanyakan yang main skil isuee main asal asalan semua game ada mekaniknya kalo mau gamplay lancar bisa sampe end game usahain pelajari kit karakternya",rating bintang banyak skil isuee asal mekanik lancar sampe end usahain ajar kit karakter,-1
"Itu yg ngasih bintang 1 di tgl 23 sama 24 ada masalah apa sih hidupnya,jelas"" udh di tulis tgl 26 jam 10 rilis ehh malah koar"" gabisa masuk🤣 kalian sangat lawak seperti badut, btw lumayan lah gamenya tapi genshin tetap no 1 sih🤙",bintang tgl hidup tulis tgl jam rilis ehh koar gabisa masuk lawak badut btw lumayan genshin,-1
Karakter orange nya susah didapat padahal gacha sudah 40x.. Need KAFKA 😁😁,karakter orange susah gacha x need kafka,-1
Best game of the year 2023 !!!,year,-1
"ini entah bug atau memang renderingnya yang bermasalah, ini bukan patah2 lagi, bahkan sampe force close terus menerus, prasaan saya main minecraft genshin impac dan game2 berat lainnya lancar2 saja, masa main game ini yang hanya sekitar 2-3 GB saja kaya berat banget. turn-based",bug renderingnya masalah patah sampe force close terus prasaan minecraft genshin impac berat lancar gb kaya berat turn based,-1
"Min fix bug event LUKA yang lagi tarung, sering macet disana",fix bug event luka tarung macet sana,-1
Maaf saya kasih bintang 3 soalnya belum support untuk semua gamepad😢 banner,maaf bintang support gamepad banner,-1
Tolong updatenya jangan besar bangat 😭 gacha,updatenya bangat gacha,-1
"Game mantap sekali untuk ,freeplayer ga pelit grafis oke..cuman sizenya itu sudah 20GB keatas🥲,untuk yg hp kentang pasti lag ini game",freeplayer pelit grafis cuman sizenya gb atas hp kentang lag,-1
Mantapp gw dpt bladie makasih HSR,mantapp bladie hsr,4
"game nya sekarang udh gak have fun lagi... char b4 GK bakalan rilis kalo powercreep nya brutal gini, story nya jga susah di cerna kalau gk bener2 mikirin apa yg di sampein... pasrah aja lah... makasih mihoyo👍",fun char b rilis powercreep brutal gin story susah cerna bener mikirin sampein pasrah mihoyo,-1
almakk,almakk,30
tidak suka -100,suka,32
Coba dulu wkwkwk,coba wkwkwk,-1
"Favorite game baik, gk kaya sebelah banyak2 bersyukur",favorite kaya belah syukur,-1
WUAAAANGYYYY HUHA HUHAAAA,wuaaaangyyyy huha huhaaaa,4
"Overall udh bagus, tpi kesel bgt sm fans² hsr yg g bisa bgt g nyenggol² fans² game hoyo yg lain ntah itu genshin, hi3, zzz disenggol semua, mereka mengganggap hsr itu yg paling WAW gtu paling niat story pling bgs dll, pdhl semua game itu punya kelebihan dan kekurangan nya masing-masing jd g usah di banding-bandingin.",overall kesel fans hsr nyenggol fans hoyo ntah genshin hi zzz senggol mengganggap hsr waw gtu niat story pling dll pdhl lebih kurang banding bandingin,17
generous. love it gacha,generous gacha,26
Top lah,top,27
oh my god kafka,oh god kafka,3
Pelit lag,pelit lag,25
Wah ngeri juga game satu ini sekali update game 6GB lebih.. wah udah hp gw rip... Rip hp gw dah cukup makasih udah menemaniku saat pertama kali rilis :( pity,ngeri update gb hp rip rip hp teman kali rilis pity,-1
saya ingin lost Netherland atau area ultimate dari castorice lebih di optimisasi karena area tersebut menyebabkan lag berlebihan pada saat melawan boss,lost netherland area ultimate castorice optimisasi area sebab lag lawan boss,-1
"game nya bener bener bagus mulai dari gameplay nya, segi permainan nya visual juga itu bener bener udh bagus pokoknya",bener bener segi main visual bener bener pokok,0
aku sangat suka game baik,suka,32
"Grafik bagus, gacha ampasss 👎👎",grafik gacha ampasss,26
Udah coba login 20x enggak masuk2 juga apa2 an ini,coba login x masuk,2
Good ahhh.,ahhh,4
gatau intinya gw rela nabung buat ganti hp biar bisa main ni game,inti rela nabung ganti hp biar,-1
waifunya banyak,waifunya,-1
Add fairies like in Honkai 3 to make it more interesting and funny,add fairies honkai interesting funny,12
"ciamikk rekk, Terima kasih gem baikk😹😹😹💯💯💯👍🏻👍🏻👍🏻 lag",ciamikk rekk baikk lag,20
