userName,score,at,content
Pengguna Google,5,2025-04-07 07:56:53,yang rating b1 bocah fomo
Pengguna Google,5,2025-04-07 07:53:14,b5 karena ada Kafka
Pengguna Google,5,2025-04-07 07:52:10,Stay strong buat hsr Tapi gacha nya bagusin dikit la🗿
Pengguna Google,5,2025-04-07 07:51:55,Game bagus gini
Pengguna Google,5,2025-04-07 07:51:00,di tengah gempuran rating 1 gw masih bisa ngasih rating 5 karna gw mengapresiasi developer jujur gw bodo amat sama global passive karna menurut gw itu biasa aja so keep strong mihoyo anggap aja mereka angin lewat yang caper
Pengguna Google,1,2025-04-07 07:49:55,"game sampah,gacha aja sampah, sistem inflasi hp tolol abis, mending turuu"
Pengguna Google,1,2025-04-07 07:49:36,Powercreep
Pengguna Google,1,2025-04-07 07:48:07,karakter b5 yg dulu tidak berguna lagi terlalu p2w ni game
Pengguna Google,1,2025-04-07 07:47:36,MY GACHA ALWAYS SUCK IN THIS GAME!!!
Pengguna Google,5,2025-04-07 07:47:26,game baik 😋
Pengguna Google,1,2025-04-07 07:46:42,"HADIAH LOGIN DIPERPANJANG WAKTUNYA DONG!!! gw baru balik login lagi setelah sebulan, eh waktu klaim hadiah loginnya malah sisa 3 tiket"
Pengguna Google,5,2025-04-07 07:45:28,terima kasih telah menciptakan satu keindahan dalam seribu keburukan di game ini
Pengguna Google,5,2025-04-07 07:42:35,Gak kikir kek game sebelah
Pengguna Google,5,2025-04-07 07:42:18,"jan dengerin yg spam b1 min, FOMO doang itu"
Pengguna Google,5,2025-04-07 07:33:28,buset rendah bet ratingnya
Pengguna Google,5,2025-04-07 07:31:35,Gameplay asik santai
Pengguna Google,5,2025-04-07 07:30:27,f2p banyak mau udh dikasih bansos banyak juga kurang bersyukur hadeh
Pengguna Google,1,2025-04-07 07:29:59,"Inflationary hp, unbalanced characters and global passives make things worse ,I am one of the victims of an unbalanced system, many of my old characters are no longer relevant when brought into end game content."
Pengguna Google,5,2025-04-07 07:27:53,good game
Pengguna Google,5,2025-04-07 07:25:14,"gamenya sangat bagus hoyo, aku suka gamenya 😋👍"
Pengguna Google,5,2025-04-07 07:24:57,"sangat menarik untuk dimainkan, apalagi dengan animasinya, sangat menarik"
Pengguna Google,1,2025-04-07 07:24:37,"maksa gacha,dan harus ikutin meta setiap update,char yang udh saya build dulu jg ndk ada gunanya sama sekali"
Pengguna Google,1,2025-04-07 07:24:03,"belum ada setahun dah kena powercreep,bansos sengaja tuh di banyakin biar di suruh gacha lagi biar di powercreep lagi"
Pengguna Google,5,2025-04-07 07:23:26,keep strong
Pengguna Google,1,2025-04-07 07:22:43,Game sampah. Melanggar mekanisme game sendiri
Pengguna Google,1,2025-04-07 07:21:55,"Kekhawatiran muncul mengenai ""global passive"" yang baru-baru ini diperkenalkan dan bagaimana hal ini, bersama dengan peningkatan kekuatan musuh, membuat karakter-karakter lama menjadi kurang berguna atau ""powercrept"". bikin boring kalo cuma ngandelin karakter baru buat kelar konten. story yang terlalu panjang dari story sebelumnya walaupun masih bagus gk cocok buat player baru ngabisin banyak waktu"
Pengguna Google,5,2025-04-07 07:20:48,"tolong buat yang spam b1 gara"" castorice, sebenernya pada mikir apa? ini game bukan untuk kompe, justru dengan adanya castorice bisa mempermudah konten konten dari game. kalau kalian merasa game bakal ga menantang lagi tinggal gausah pull, apa susahnya? lagian kalian kalo dikasih char OP komplen, giliran dikasih char ampas juga komplen, emang standar ganda"
Pengguna Google,5,2025-04-07 07:20:26,keren
Pengguna Google,5,2025-04-07 07:20:03,"Karakter memiliki Desain keren, backstory dalam, voice acting berkualitas, dan kepribadian yang unik serta berkesan."
Pengguna Google,5,2025-04-07 07:18:33,keren gamenya
Pengguna Google,5,2025-04-07 07:18:28,Bagus
Pengguna Google,5,2025-04-07 07:11:55,mantap
Pengguna Google,5,2025-04-07 07:11:52,"woi tolong ini rate di benerin kocak game bagus ini kocak,lu kalo download cuma fomo rate doang ga main ga usah ngerate jelek ini game kalo di hapus dari PlayStore duit gw juga ilang kocak mikir boss mikir bisa bisanya rate bintang 1 pada fomo ya kalian semua"
Pengguna Google,5,2025-04-07 07:10:39,"game baik gini di spam b 1 , kalo skill issue ama build issue gausah nyalahin gamenya dek,mending gausah main 😹"
Pengguna Google,5,2025-04-07 07:10:33,gua masih pingin main nih game di hp gua jadi gua kasih b5 mau powercreep kek hp inflation kek yang penting gua nikmatin nih game
Pengguna Google,5,2025-04-07 07:06:23,sehat sehat game baik
Pengguna Google,5,2025-04-07 07:04:38,game hebat
Pengguna Google,5,2025-04-07 07:02:38,keep strong bro :)
Pengguna Google,1,2025-04-07 07:01:20,tolong powercreepnya di kurangin karena player-player lama yang sudah pensi ketika balik akan susah mengejar meta and konten endgamenya
Pengguna Google,5,2025-04-07 07:00:59,yg ngasih rating satu sdm rendah
Pengguna Google,5,2025-04-07 07:00:53,Semangat hoyovers
Pengguna Google,1,2025-04-07 06:59:39,"Cerita nya mulai kurang dari hari ke hari, Musuhnya terlalu banyak health point nya, mungkin game hsr bisa liat game lain yg turn base untuk bahan inspirasi"
Pengguna Google,5,2025-04-07 06:59:04,good game
Pengguna Google,5,2025-04-07 06:56:36,Bagus
Pengguna Google,5,2025-04-07 06:56:01,lumayan
Pengguna Google,5,2025-04-07 06:53:43,game bagus gini masa di kasih rating 1 tuh orang pada gila apa gimana ya
Pengguna Google,3,2025-04-07 06:53:18,"eh kocak, kalo bikin karakter itu yang ngotak, gw tau ya mareketing lo, selalu maksa player ngambil karakter karena kit nya yang ga ngotak dan merusak meta, global passive apalah. lo tuh perusahaan gede, dengerin usulan player gini, mau ratingnya jadi 1 baru lo dengerin? keburu jadi dead game kalo gitu. hp inflation juga gila gilaan, tiap MoC kalo gak pake karakter yang lagi di gacha pasti try hard, plis deh, game gila."
Pengguna Google,5,2025-04-07 06:51:41,jangan di dengarkan ulasan yang bintang satu tetap lah berkarya.
Pengguna Google,5,2025-04-07 06:49:52,"game bagus player lawak, spam bintang 1/2/3 cuma gara"" global pasif, padahl kalau dipikir lagi itu buat ngatasin powercreep yang gk ngotak. nanti paling juga di seimbangkan lagi kalau udah gk membuat game gk stabil, padahal udah dikasih b5 limited, masih gk Terima. kalian maunya apa sih? lawak, gw player f2p gacha masih ngawur tapi fun wae main ni game. terus nanti kalau hsr udah hilang dari PlayStore nangis. padahal ini game single player buka multi😮‍💨🤡🤡🤡🤡"
Pengguna Google,5,2025-04-07 06:48:34,game baik
Pengguna Google,1,2025-04-07 06:47:00,the only reason i play thid game bc robin and jade
Pengguna Google,5,2025-04-07 06:44:51,keren bgt
Pengguna Google,5,2025-04-07 06:43:35,🙏
Pengguna Google,5,2025-04-07 06:40:54,"gamenya udh bagus, story juga bagus, scene nya pada epic semua, aku sih ga terlalu peduli sama konten end game, karena aku bermain game ini karena suka cerita kontennya dan karakter-karakternya, dan kali masalah powercreep hoyoverse juga akan memberi buff pada karakter-karakter lama agar bisa bersaing dengan karakter baru jadi soal karakter lama bakal ketinggalan jadi bisa di patahkan mungkin tidak sebagus karakter baru tapi masih bisa bersaing lah, jadi thank hoyoverse"
Pengguna Google,5,2025-04-07 06:39:59,Gamenya sangat menarik terutama dengan ceritanya yang sangat bagus dan dengan lorenya yang sangat dalam.
Pengguna Google,5,2025-04-07 06:36:29,game buat santai...
Pengguna Google,5,2025-04-07 06:36:24,yang ngasih b1 = fomo + skil issue
Pengguna Google,1,2025-04-07 06:36:15,"tolong hsr di fix bugnya saat devine Universe kadang ngebug sendiri, tiba tiba musuh ngefreze tidak bergerak sama sekali sehingga harus melakukan force close, dan log in ulang sehingga dapat di mainkan lagi, padahal saat awal menyerang sudah menggunakan semua energi jadinya agak.. sia sia atau biasanya kalah karena tidak dapat buff dari energi, tolong di fix bugnya"
Pengguna Google,5,2025-04-07 06:33:05,"secara keseluruhan sudah sangat oke, mungkin event nya bisa di perbanyak, soalnya banyak banget dead week buat player end game tanpa event dan konten lain yang belum reset"
Pengguna Google,5,2025-04-07 06:31:08,"game terbaik jgn hiraukan para fan fomo yg takut akan global pasive mental ampas dikasih update bagus malah kaya gitu, terus kembangkan hsr lagi, saya menanti update yg hebat dari hoyoverse.😁😁👌"
Pengguna Google,1,2025-04-07 06:29:02,"I've actually played the game and got 2 limited char that is meta (Firefly and Therta) but because of ""powercreep"", wall of text yapping, and stupidly paced story, I simply can't continue enjoying this game anymore. This game is going downhill with all the controversy and bad direction that the Devs take. If only they just fix some stuffs and listened to players, I would definitely come back to this game since I actually like it."
Pengguna Google,5,2025-04-07 06:27:17,your still the best game
Pengguna Google,5,2025-04-07 06:27:11,semoga gacha ku wangi
Pengguna Google,5,2025-04-07 06:25:13,"nice game,i can ejoying"
Pengguna Google,5,2025-04-07 06:24:14,apasih pomo ngasih rating bitng 1 yg bener aja developer baik gini di kasih b 1 gegara global pasif dong
Pengguna Google,5,2025-04-07 06:23:15,menurut ku gem nya bagus dan cocok buat gem santai
Pengguna Google,5,2025-04-07 06:22:35,gim ngantuk wak
Pengguna Google,5,2025-04-07 06:20:56,asik game nya
Pengguna Google,5,2025-04-07 06:19:47,game terbaik yg pernah gw coba story keren semua terutama gw yg gak begitu suka game tipe beginian karakter playeble semua untuk di pake game yg khusus cerita dan enjoy biasa malah di buat kompetitif emng fandom tolol🤓🤓
Pengguna Google,1,2025-04-07 06:19:09,powercreep nya terlalu cepat dan musuh setiap patch bertambah susah
Pengguna Google,5,2025-04-07 06:18:10,permasalahan chaaracter castorice
Pengguna Google,5,2025-04-07 06:16:16,"haduh, bingung sama yg kasih bintang 1, walau aku tau itu salah global passivenya castorice, cuman..., main ya tinggal main, kalau ada kekurangan baru kasih, jangan cuman alasannya Powercreep, Inflasi HP, itu dah wajar kalau itu, malah HI 3 lebih parah, sama juga, elu tuh nanti di anniversary 2 dikasih hadiah sangat banyak, global passivenya gk op bgg jir, cuman bisa dipake 1 kali, dan itu ngehealnya 1 HP doang, gak guna kalau setelah di revive tiba tiba musuhnya nyerang, ya sama aja mati..."
Pengguna Google,1,2025-04-07 06:16:01,Arc penacony Is A peak Story in Honkai starrail
Pengguna Google,1,2025-04-07 06:15:51,powercrep terlalu tinggi
Pengguna Google,1,2025-04-07 06:14:13,penyakit powercreep gila
Pengguna Google,5,2025-04-07 06:13:14,"Story bagus design karakter behhh bagus apa lagi design firefly, gameplay lumayan untuk saat ini aku masih belum ada ngerasain bug atau kesalahan pada game, Gamenya baik kepada player f2p Gak kayak kakaknya tapi kenapa pada ngasih bintang 1? karena power creep? karena global pasive castorice? main tinggal main aja kok, semoga game ini gak hilang dari play store, aku masih penasaran sama storynya"
Pengguna Google,5,2025-04-07 06:12:43,gonna save my glorious king
Pengguna Google,1,2025-04-07 06:11:24,Developer pelit dan tidak mendengarkan keluhan Players
Pengguna Google,5,2025-04-07 06:11:04,bagus
Pengguna Google,1,2025-04-07 06:09:55,Semoga cepet ada perubahan lah dari game inj
Pengguna Google,5,2025-04-07 06:07:19,"Secara gp ini yg paling seru diantara game turn base lain yg pernah gw mainin,desain char udh paling gg story yaa cukup enjoy walau kadang dialouge panjang dan ga bisa di skip it's okay lahh"
Pengguna Google,5,2025-04-07 06:04:26,game baik
Pengguna Google,1,2025-04-07 06:03:13,powecreap nya parah sih EA generasi 2
Pengguna Google,5,2025-04-07 06:02:25,game turn base pertama gua dan gua kira ini game akan boring karena gameplay nya turn base ternyata gak cuy
Pengguna Google,1,2025-04-07 06:02:00,kebanyakan power creep
Pengguna Google,5,2025-04-07 05:59:52,"Keseluruhan game ini sudah perfect semua, cuma hp ku yang gak cocok main soalnya ada frame drop dan patah² :""("
Pengguna Google,1,2025-04-07 05:54:40,"Global Pasif, Pay to Win, Blackscreen and force player to pull meta character because of end game buff. just think ur customer feedback lol"
Pengguna Google,5,2025-04-07 05:54:19,"Saya menyukai game ini dari story, character dan semuanya. Terima kasih Mihoyo yang telah menciptakan game ini dan selalu memperhatikan para player nya walau saya hanyalah F2P. Saya akan sangat menantikan perilisan Castorice."
Pengguna Google,5,2025-04-07 05:49:58,"lebay, global passive, powercreep, apalah"
Pengguna Google,1,2025-04-07 05:46:00,asyu banget ni health inflation. gw dulu udah seneng seneng banget dapet dang il. sekarang udah berasa mc physical😹😹
Pengguna Google,5,2025-04-07 05:44:26,game keren
Pengguna Google,1,2025-04-07 05:44:04,bagus kok
Pengguna Google,5,2025-04-07 05:43:11,Bagus
Pengguna Google,5,2025-04-07 05:37:26,ga bisa berkata kata aku wak
Pengguna Google,5,2025-04-07 05:35:36,"woi penggoreng rating Ama orang fomo yang GK main gamenya yang ngerating B1,have fun ajalah,udahlah jir ni game GK game kompe udah tau lu karakter belum maksimal lu maksain endgame content,gw ni juga F2P tapi gw main cuma untuk story Ama gameplay tapi untuk para developer tolong perbaiki beberapa fitur dan beberapa endgame content agar bisa dimainkan secara seimbang"
Pengguna Google,5,2025-04-07 05:35:18,"saya sudah main sejak awal rilis, dan game nya bagus, karakter nya bagus2, saya suka game turn base..."
Pengguna Google,1,2025-04-07 05:29:17,"terlalu compe, konter endgame terlalu susah"
Pengguna Google,5,2025-04-07 05:27:52,"buat kalian yang protes masalah global passive, ya simpel tinggal gacha, apa lagi masalahnya gabisa clear konten? atau mekanik moc,as, pf terlalu ngunggulin karakter baru? ya ini kan game turn base, jadi ya ga usah heran kalo marketingnya mereka kaya begitu, toh juga kalo char kalian banyak juga bisa diakalin kalau kalian ga build issue/skill issue. jadi ya, udahlah jangan ngebadut kaya ngerating 1 game nya ntar klo nih game gabisa di mainin di mobile nyesel sendiri."
Pengguna Google,5,2025-04-07 05:23:31,👍
Pengguna Google,1,2025-04-07 05:22:52,hp inflation dan Powercreeep yg makin parah serta global passive bikin game jadi tidak menarik
Pengguna Google,5,2025-04-07 05:21:49,dasar player manja banyak mau di kasih hati minta jantung
Pengguna Google,5,2025-04-07 05:21:39,tolong permudah lagi untuk sistem auto-battle nya
Pengguna Google,5,2025-04-07 05:19:50,good game
Pengguna Google,1,2025-04-07 05:08:33,semenjak update cashtorice entah kenapa boring dan jenuh banget liat ceritanya lebih banyak dialog dibanding cut scene atau kayak animasi saat mc dapet pedang itu yg gw kira bakal lebih banyak cutscene seperti itu eh malah gak pernah liat lagi
Pengguna Google,1,2025-04-07 05:06:20,PARAH NIH GAME
Pengguna Google,1,2025-04-07 04:52:30,Rawan PowerCreep
Pengguna Google,5,2025-04-07 04:40:00,overall game nya bagus
Pengguna Google,1,2025-04-07 04:36:15,"powercreep parah. semoga kamu belajar dari kuro, bahwa mendengarkan masukan player itu penting"
Pengguna Google,5,2025-04-07 04:33:42,untuk sampai saat ini gw masih main seru seru aja bodo amat tentang global passive atau apapun itu yang penting have fun aja
Pengguna Google,1,2025-04-07 04:32:24,powercreep & HP inflation 🤢🤮
Pengguna Google,5,2025-04-07 04:27:24,game nya seru kok Alhamdulillah gua gacha wangi trus
Pengguna Google,5,2025-04-07 04:26:25,Budayakan #MainTinggalMain
Pengguna Google,1,2025-04-07 04:24:37,"bro apalah global passive, yang bener wae lah. nanti habis ini meta global passive gitu walawe lah"
Pengguna Google,1,2025-04-07 04:07:16,Bintang 5 berasa makin ampas tiap patch
Pengguna Google,5,2025-04-07 04:04:16,Nice game
Pengguna Google,5,2025-04-07 03:50:16,walaupun banyak isu powercreep cuman karna saya main game nya untuk fun ya seneng² aja
Pengguna Google,5,2025-04-07 03:29:51,"kurang suka ama global passive, tapi aki tetap akan menggacha castoris"
Pengguna Google,5,2025-04-07 03:25:26,yang rating jelek skill issue😝(jk)
Pengguna Google,5,2025-04-07 03:22:15,bagus hoyo lanjutkan🙏
Pengguna Google,1,2025-04-07 03:20:46,power creep tidak terkendali dan gak ada balencing dari mihoyo
Pengguna Google,1,2025-04-07 03:17:28,powercreep gilak 😹
Pengguna Google,5,2025-04-07 03:14:08,"geme ini sangat baik ,dan menyenangkan bagi saya ,geme turn base jarang saya dapatkan yang seru selain honkai star rail dan saya berterimakasih hoyofevers sudah membuat kan geme turn base dengan bagus,untuk event yang akan datang saya akan tunggu untuk patch 3.2,dan pada update mendatang di kasih stelar Jade dan tiket yang lumayan untuk jadi pity terimakasih hoyo 🤗"
Pengguna Google,5,2025-04-07 03:07:59,"Game baik, walaupun kena powercreep 🗿"
Pengguna Google,1,2025-04-07 03:05:18,boring
Pengguna Google,1,2025-04-07 03:01:39,"awal main pas banner kafka, dulu tim bener dan kebuild mah udah bisa rata endgame, sekarang lebih cenderung gacha char yang ada di banner biar gampang clear moc, dulu mono quantum bisa rata all content tuh sekarang mah apa, char lama jadi standard, contoh fu xuan pas rilis gw kejar tu char nya seneng bet dpt + weapon nya, dan sekarang jadiin char selector standard."
